0	0
0	0
0	0

1	0
1	0
1	0

2	0
2	0
2	0

3	0
3	0
3	0

4	0
4	0
4	0

5	0
5	0
5	0

6	0
6	0
6	0

7	0
7	0
7	0

8	0
8	0
8	0

9	0
9	0
9	0

10	0
10	0
10	1

11	1
11	1
11	1

12	1
12	1
12	1

13	1
13	1
13	1

14	1
14	1
14	1

15	1
15	1
15	1

16	2
16	2
16	2

17	2
17	2
17	2

18	2
18	2
18	2

19	2
19	2
19	2

20	2
20	2
20	2

21	2
21	2
21	2

22	2
22	2
22	2

23	3
23	3
23	3

24	3
24	3
24	3

25	3
25	3
25	3

26	3
26	3
26	3

27	3
27	3
27	3

28	4
28	4
28	4

29	4
29	4
29	4

30	5
30	5
30	5

31	6
31	6
31	7

32	7
32	8
32	8

33	9
33	9
33	10

34	10
34	11
34	11

35	12
35	12
35	13

36	13
36	14
36	14

37	15
37	15
37	16

38	17
38	17
38	18

39	19
39	19
39	20

40	21
40	22
40	23

41	24
41	25
41	27

42	28
42	29
42	31

43	32
43	34
43	35

44	37
44	39
44	40

45	42
45	44
45	46

46	48
46	50
46	53

47	55
47	58
47	60

48	63
48	66
48	70

49	73
49	77
49	81

50	85
50	89
50	94

51	99
51	104
51	109

52	114
52	119
52	124

53	129
53	135
53	140

54	146
54	151
54	156

55	161
55	165
55	169

56	173
56	177
56	180

57	184
57	188
57	191

58	195
58	198
58	201

59	204
59	207
59	209

60	211
60	213
60	215

61	216
61	218
61	219

62	221
62	222
62	223

63	223
63	224
63	225

64	226
64	227
64	228

65	229
65	229
65	230

66	230
66	231
66	231

67	232
67	232
67	233

68	233
68	234
68	234

69	235
69	235
69	236

70	236
70	236
70	237

71	237
71	238
71	238

72	238
72	239
72	239

73	240
73	240
73	240

74	241
74	241
74	242

75	242
75	242
75	243

76	243
76	243
76	244

77	244
77	244
77	245

78	245
78	246
78	246

79	246
79	247
79	247

80	248
80	248
80	249

81	249
81	250
81	250

82	251
82	251
82	252

83	252
83	253
83	253

84	253
84	254
84	254

85	254
85	254
85	254

86	254
86	254
86	254

87	254
87	0
87	0

88	0
88	0
88	0

89	0
89	0
89	0

90	0
90	0
90	0

91	0
91	0
91	0

92	0
92	0
92	0

93	0
93	0
93	0

94	0
94	0
94	0

95	0
95	0
95	0

96	0
96	0
96	0

97	0
97	0
97	0

98	0
98	0
98	0

99	0
99	0
99	0

100	0
100	0
100	0

101	0
101	0
101	0

102	0
102	0
102	0

103	0
103	0
103	0

104	0
